code	name	description	lo_type	parent_lo_code	concept_codes
CIO-STATE-DECLARE-LOCAL	Declare Local View State (Khai báo Trạng thái Cục bộ của View)	Người học có khả năng khai báo một biến trạng thái chỉ thuộc về một thành phần giao diện duy nhất và quản lý vòng đời của nó.	CONCEPTUAL_IMPL	ULO-VIEW-STATE	LOCAL_VIEW_STATE
CIO-STATE-MUTATE	Mutate State to Update UI (Thay đổi Trạng thái để Cập nhật UI)	Người học có khả năng thay đổi giá trị của một biến trạng thái để kích hoạt việc vẽ lại giao diện một cách tự động.	CONCEPTUAL_IMPL	ULO-VIEW-STATE	LOCAL_VIEW_STATE
CIO-LIFECYCLE-APPEAR	Perform an action when a view appears (Thực hiện hành động khi View xuất hiện)	Người học có khả năng gắn một hành động để được thực thi ngay khi một thành phần giao diện được hiển thị trên màn hình.	CONCEPTUAL_IMPL	ULO-VIEW-LIFECYCLE	VIEW_LIFECYCLE
CIO-LIFECYCLE-ASYNC-TASK	Run an asynchronous task tied to a view's lifecycle (Chạy tác vụ bất đồng bộ gắn với vòng đời của View)	Người học có khả năng khởi chạy một tác vụ bất đồng bộ (ví dụ: lấy dữ liệu mạng) khi một View xuất hiện và tự động hủy tác vụ đó khi View biến mất.	CONCEPTUAL_IMPL	ULO-VIEW-LIFECYCLE	VIEW_LIFECYCLE, ASYNCHRONOUS_PROG
CIO-VCS-WORKFLOW	Follow a basic version control workflow (Thực hiện một quy trình quản lý phiên bản cơ bản)	Người học có khả năng sử dụng các lệnh cơ bản để lưu các thay đổi (commit), tạo các nhánh (branch) để phát triển tính năng, và kết hợp các thay đổi (merge).	CONCEPTUAL_IMPL	ULO-VERSION-CONTROL	VERSION_CONTROL_WORKFLOW
CIO-DECLARE-CONSTANT	Declare an immutable constant (Khai báo một hằng số không thể thay đổi)	Người học có khả năng khai báo một vùng chứa có tên để lưu trữ dữ liệu sẽ không thay đổi sau khi được gán giá trị lần đầu.	CONCEPTUAL_IMPL	ULO-VAR-CONSTANTS	VAR_CONSTANTS
CIO-DECLARE-VARIABLE	Declare a mutable variable (Khai báo một biến có thể thay đổi)	Người học có khả năng khai báo một vùng chứa có tên để lưu trữ dữ liệu có thể được cập nhật trong quá trình chạy chương trình.	CONCEPTUAL_IMPL	ULO-VAR-CONSTANTS	VAR_CONSTANTS
CIO-DEFINE-TARGET-USER	Define a target user for an application (Xác định người dùng mục tiêu cho ứng dụng)	Người học có khả năng mô tả đối tượng người dùng chính mà ứng dụng của họ hướng tới, bao gồm các đặc điểm và nhu cầu cơ bản của họ.	CONCEPTUAL_IMPL	ULO-USER-PERSONAS	USER_PERSONAS
CIO-USABILITY-TEST-FEEDBACK	Gather and interpret user feedback (Thu thập và diễn giải phản hồi người dùng)	Người học có khả năng thu thập phản hồi từ người dùng thử nghiệm và phân tích nó để xác định các điểm cần cải thiện trong thiết kế sản phẩm.	CONCEPTUAL_IMPL	ULO-USABILITY-TESTING	USABILITY_TESTING
CIO-HEURISTICS-EVALUATION	Conduct a Heuristic Evaluation (Thực hiện Đánh giá Heuristic)	Người học có khả năng kiểm tra một giao diện và xác định các điểm vi phạm các nguyên tắc khả dụng phổ biến (ví dụ: sự nhất quán, phản hồi hệ thống, phòng chống lỗi).	CONCEPTUAL_IMPL	ULO-USABILITY-HEURISTICS	UI_UX_HEURISTICS
CIO-UNIT-TEST-PRINCIPLES	Describe the principles of unit testing (Mô tả các nguyên tắc của kiểm thử đơn vị)	Người học có khả năng giải thích các khái niệm cơ bản của unit test như assertion (khẳng định) và sự cần thiết của việc kiểm tra các trường hợp biên (edge cases).	CONCEPTUAL_IMPL	ULO-UNIT-TESTING	UNIT_TESTING
CIO-LAYOUT-GRID	Arrange UI elements in a grid layout (Sắp xếp các thành phần UI theo bố cục lưới)	Người học có khả năng sắp xếp các thành phần giao diện thành các hàng và cột.	CONCEPTUAL_IMPL	ULO-UI-COMPOSITION	GRID_LAYOUT
CIO-LAYOUT-LINEAR	Arrange UI elements in a linear layout (Sắp xếp các thành phần UI theo bố cục tuyến tính)	Người học có khả năng sắp xếp các thành phần giao diện theo một hàng dọc hoặc một hàng ngang.	CONCEPTUAL_IMPL	ULO-UI-COMPOSITION	STACK_LAYOUT
CIO-LAYOUT-OVERLAPPING	Arrange UI elements in an overlapping layout (Sắp xếp các thành phần UI theo bố cục chồng lớp)	Người học có khả năng xếp chồng các thành phần giao diện lên nhau theo trục Z để tạo hiệu ứng về chiều sâu hoặc đặt nội dung lên trên nền.	CONCEPTUAL_IMPL	ULO-UI-COMPOSITION	STACK_LAYOUT
CIO-LAYOUT-SPACING	Control spacing between UI elements (Kiểm soát khoảng cách giữa các thành phần UI)	Người học có khả năng sử dụng các cơ chế để tạo ra khoảng trống linh hoạt hoặc cố định nhằm phân tách các thành phần giao diện.	CONCEPTUAL_IMPL	ULO-UI-COMPOSITION	COMPOSITION_PRINCIPLES
CIO-MVVM-IMPLEMENT	Implement MVVM Pattern (Triển khai Mẫu MVVM)	Người học có khả năng cấu trúc mã nguồn của một ứng dụng theo mẫu MVVM, tách biệt logic xử lý dữ liệu và quản lý trạng thái vào một ViewModel.	CONCEPTUAL_IMPL	ULO-UI-ARCHITECTURE	MVVM_PATTERN
CIO-MVVM-ROLES	Describe MVVM Component Roles (Mô tả Vai trò các Thành phần MVVM)	Người học có khả năng mô tả trách nhiệm của từng thành phần trong mẫu Model-View-ViewModel: Model (dữ liệu), View (hiển thị), và ViewModel (trạng thái và logic giao diện).	CONCEPTUAL_IMPL	ULO-UI-ARCHITECTURE	MVVM_PATTERN
CIO-BIND-UI-STATE	Bind a UI control to a state variable (Liên kết một control UI với một biến trạng thái)	Người học có khả năng tạo một liên kết hai chiều giữa một control nhập liệu (như text field, toggle) và một biến trạng thái để chúng luôn phản ánh giá trị của nhau.	CONCEPTUAL_IMPL	ULO-TWO-WAY-BINDING	TWO_WAY_BINDING
CIO-TCP-HANDSHAKE-PROCESS	Describe the TCP Three-Way Handshake (Mô tả Bắt tay Ba bước của TCP)	Người học có khả năng mô tả chuỗi ba bước (SYN, SYN-ACK, ACK) mà TCP sử dụng để đảm bảo cả hai bên đều sẵn sàng cho việc truyền dữ liệu.	CONCEPTUAL_IMPL	ULO-TCP-HANDSHAKE	TCP_HANDSHAKE
CIO-GESTURE-MULTI-TAP	Handle a multi-tap gesture (Xử lý cử chỉ chạm nhiều lần)	Người học có khả năng thực thi một hành động khi một thành phần giao diện được chạm nhanh nhiều lần liên tiếp (ví dụ: double tap).	CONCEPTUAL_IMPL	ULO-TAP-GESTURE	TAP_GESTURE
CIO-GESTURE-SINGLE-TAP	Handle a single tap gesture (Xử lý cử chỉ chạm một lần)	Người học có khả năng thực thi một hành động khi một thành phần giao diện được chạm một lần.	CONCEPTUAL_IMPL	ULO-TAP-GESTURE	TAP_GESTURE
CIO-TROUBLESHOOT-ISOLATE	Isolate the source of a bug (Cô lập nguồn gốc của lỗi)	Người học có khả năng sử dụng các kỹ thuật như logging hoặc breakpoints để thu hẹp phạm vi tìm kiếm và xác định phần mã nguồn gây ra lỗi.	CONCEPTUAL_IMPL	ULO-SYSTEMATIC-TROUBLESHOOTING	SYSTEMATIC_TROUBLESHOOTING
CIO-TROUBLESHOOT-REPRODUCE	Reproduce a bug consistently (Tái hiện một lỗi một cách nhất quán)	Người học có khả năng xác định các bước cụ thể cần thiết để làm cho một lỗi xảy ra một cách đáng tin cậy.	CONCEPTUAL_IMPL	ULO-SYSTEMATIC-TROUBLESHOOTING	SYSTEMATIC_TROUBLESHOOTING
CIO-SYNTAX-ERROR-IDENTIFY	Identify and locate syntax errors (Xác định và định vị lỗi cú pháp)	Người học có khả năng sử dụng các gợi ý từ IDE hoặc trình biên dịch để tìm ra dòng mã và vị trí gây ra lỗi cú pháp.	CONCEPTUAL_IMPL	ULO-SYNTAX-ERRORS	SYNTAX_ERRORS
CIO-PERSISTENCE-READ	Read a value from a key-value store (Đọc một giá trị từ kho key-value)	Người học có khả năng truy xuất một giá trị đã lưu bằng cách cung cấp khóa tương ứng, và xử lý trường hợp giá trị không tồn tại.	CONCEPTUAL_IMPL	ULO-SIMPLE-PERSISTENCE	KEY_VALUE_PERSISTENCE
CIO-PERSISTENCE-WRITE	Write a value to a key-value store (Ghi một giá trị vào kho key-value)	Người học có khả năng lưu một giá trị (số, chuỗi, boolean) vào bộ nhớ bền vững bằng cách liên kết nó với một khóa (key) duy nhất.	CONCEPTUAL_IMPL	ULO-SIMPLE-PERSISTENCE	KEY_VALUE_PERSISTENCE
CIO-SHARED-STATE-OBJECT	Create and own a shared state object (Tạo và sở hữu một đối tượng trạng thái chung)	Người học có khả năng khởi tạo một đối tượng quản lý trạng thái và đảm bảo nó tồn tại trong suốt vòng đời cần thiết của các View sẽ sử dụng nó.	CONCEPTUAL_IMPL	ULO-SHARED-STATE	SHARED_OBSERVABLE_STATE
CIO-SHARED-STATE-OBSERVE	Observe a shared state object (Quan sát một đối tượng trạng thái chung)	Người học có khả năng kết nối một View với một đối tượng trạng thái chung đã tồn tại để nhận các cập nhật.	CONCEPTUAL_IMPL	ULO-SHARED-STATE	SHARED_OBSERVABLE_STATE
CIO-USE-SECURE-PROTOCOLS	Enforce Secure Protocols (Bắt buộc dùng Giao thức An toàn)	Người học có khả năng cấu hình ứng dụng để chỉ sử dụng các giao thức kết nối an toàn (như HTTPS) khi giao tiếp với máy chủ.	CONCEPTUAL_IMPL	ULO-SECURE-COMMUNICATION	ENCRYPTION_PROTOCOLS
CIO-RUNTIME-NIL-HANDLING	Handle Null/Nil Dereferencing (Xử lý việc Truy cập Nil)	Người học có khả năng viết mã phòng thủ để kiểm tra xem một giá trị có phải là nil hay không trước khi cố gắng sử dụng nó, nhằm tránh các lỗi runtime.	CONCEPTUAL_IMPL	ULO-RUNTIME-ERRORS	RUNTIME_ERRORS
CIO-RUNTIME-OUT-OF-BOUNDS	Handle Index Out of Bounds Errors (Xử lý Lỗi Vượt quá Chỉ số)	Người học có khả năng viết mã để kiểm tra xem một chỉ số có nằm trong phạm vi hợp lệ của một mảng hay không trước khi truy cập phần tử.	CONCEPTUAL_IMPL	ULO-RUNTIME-ERRORS	RUNTIME_ERRORS
CIO-REST-STATELESS	Explain Statelessness in REST (Giải thích tính Stateless trong REST)	Người học có khả năng giải thích rằng trong kiến trúc REST, mỗi yêu cầu từ client đến server phải chứa tất cả thông tin cần thiết để hiểu và xử lý yêu cầu đó, server không lưu trữ trạng thái của client.	CONCEPTUAL_IMPL	ULO-REST-PRINCIPLES	REST_PRINCIPLES
CIO-CONCEPT-API-ENDPOINT	Describe the concept of an API endpoint	Người học có khả năng giải thích rằng một endpoint là một URL cụ thể nơi một API có thể được truy cập để thực hiện một hành động hoặc lấy một tài nguyên. (Buổi 7.7, 7.8)	CONCEPTUAL_IMPL	ULO-REST-PRINCIPLES	REST_PRINCIPLES
CIO-API-DATA-PARSING	Parse Received Data into Structures (Phân tích Dữ liệu nhận được thành Cấu trúc)	Người học có khả năng chuyển đổi dữ liệu thô nhận được từ máy chủ (ví dụ: JSON) thành các cấu trúc dữ liệu có thể sử dụng được trong chương trình (ví dụ: struct).	CONCEPTUAL_IMPL	ULO-REMOTE-DATA	API_INTEGRATION, JSON_SERIALIZATION
CIO-API-REQUEST	Construct and Send a Network Request (Xây dựng và Gửi Yêu cầu Mạng)	Người học có khả năng tạo một yêu cầu mạng đến một URL (Endpoint) cụ thể bằng cách sử dụng các phương thức HTTP (ví dụ: GET).	CONCEPTUAL_IMPL	ULO-REMOTE-DATA	API_INTEGRATION, HTTP_METHODS
CIO-API-RESPONSE-HANDLING	Validate a Network Response (Xác thực Phản hồi Mạng)	Người học có khả năng kiểm tra phản hồi từ máy chủ, đặc biệt là mã trạng thái HTTP, để xác định xem yêu cầu có thành công hay không.	CONCEPTUAL_IMPL	ULO-REMOTE-DATA	API_INTEGRATION, APP_PROTOCOLS
CIO-DECLARE-REFERENCE-TYPE	Declare a reference type variable (Khai báo biến kiểu tham chiếu)	Người học có khả năng khai báo một biến có thể lưu trữ một tham chiếu đến một đối tượng phức hợp như một chuỗi, mảng, hoặc một instance của lớp.	CONCEPTUAL_IMPL	ULO-REFERENCE-TYPES	REFERENCE_TYPE_DECLARATION
CIO-REFERENCE-SEMANTICS-BEHAVIOR	Observe reference semantics behavior (Quan sát hành vi của ngữ nghĩa tham chiếu)	Người học có khả năng giải thích rằng việc thay đổi một đối tượng thông qua một tham chiếu sẽ ảnh hưởng đến tất cả các tham chiếu khác cùng trỏ đến đối tượng đó.	CONCEPTUAL_IMPL	ULO-REFERENCE-TYPES	REFERENCE_TYPE_DECLARATION
CIO-FUNC-DEFINE-CALL	Define and Call Functions (Định nghĩa và Gọi Hàm)	Người học có khả năng định nghĩa một hàm với một tên duy nhất và gọi hàm đó để thực thi khối mã bên trong.	CONCEPTUAL_IMPL	ULO-PROCEDURAL-ABSTRACTION	FUNC_SYNTAX
CIO-FUNC-NAMING	Customize Parameter Names (Tùy chỉnh Tên Tham số)	Người học có khả năng sử dụng các tên bên ngoài (external) và tên bên trong (internal) cho các tham số để cải thiện tính dễ đọc khi gọi hàm.	CONCEPTUAL_IMPL	ULO-PROCEDURAL-ABSTRACTION	FUNC_SYNTAX
CIO-FUNC-PARAMETERS	Pass Data to Functions using Parameters (Truyền Dữ liệu cho Hàm dùng Tham số)	Người học có khả năng định nghĩa các tham số (parameters) cho hàm để nhận dữ liệu đầu vào và truyền các đối số (arguments) khi gọi hàm.	CONCEPTUAL_IMPL	ULO-PROCEDURAL-ABSTRACTION	FUNC_SYNTAX
CIO-METHOD-OVERRIDE	Override a Method (Ghi đè một Phương thức)	Người học có khả năng cung cấp một triển khai mới cho một phương thức đã được định nghĩa ở lớp cha, để tùy chỉnh hành vi cho lớp con.	CONCEPTUAL_IMPL	ULO-POLYMORPHISM	METHOD_OVERRIDING
CIO-STRONG-PASSWORD-CRITERIA	Identify criteria for strong passwords (Xác định tiêu chí cho mật khẩu mạnh)	Người học có khả năng liệt kê các đặc điểm của một mật khẩu mạnh, chẳng hạn như độ dài, kết hợp các loại ký tự, và tránh thông tin cá nhân.	CONCEPTUAL_IMPL	ULO-PASSWORD-STRENGTH	PASSWORD_STRENGTH
CIO-ORM-CRUD	Perform CRUD operations using an ORM (Thực hiện thao tác CRUD dùng ORM)	Người học có khả năng thực hiện các thao tác tạo (Create), đọc (Read), cập nhật (Update) và xóa (Delete) trên các đối tượng dữ liệu được quản lý bởi ORM.	CONCEPTUAL_IMPL	ULO-ORM	CORE_DATA_ORM
CIO-ORM-DEFINE-MODEL	Define a data model for an ORM (Định nghĩa mô hình dữ liệu cho ORM)	Người học có khả năng thiết kế cấu trúc dữ liệu của ứng dụng bằng cách định nghĩa các thực thể (entities) và các thuộc tính (attributes) của chúng.	CONCEPTUAL_IMPL	ULO-ORM	CORE_DATA_ORM
CIO-PROPERTY-ACCESS	Access Object Properties (Truy cập Thuộc tính Đối tượng)	Người học có khả năng đọc giá trị của một thuộc tính từ một đối tượng đã được khởi tạo.	CONCEPTUAL_IMPL	ULO-OBJECT-PROPERTIES	OBJECT_PROPERTIES
CIO-PROPERTY-COMPUTED	Define Computed Properties (Định nghĩa Thuộc tính Tính toán)	Người học có khả năng tạo ra các thuộc tính không lưu trữ giá trị trực tiếp mà tính toán giá trị của chúng dựa trên các thuộc tính khác.	CONCEPTUAL_IMPL	ULO-OBJECT-PROPERTIES	OBJECT_PROPERTIES
CIO-PROPERTY-MUTATION	Mutate Object Properties (Thay đổi Thuộc tính Đối tượng)	Người học có khả năng thay đổi giá trị của một thuộc tính có thể thay đổi (mutable) trên một đối tượng.	CONCEPTUAL_IMPL	ULO-OBJECT-PROPERTIES	OBJECT_PROPERTIES
CIO-INSTANTIATION-CONSTRUCTOR	Use a Constructor/Initializer (Sử dụng Hàm khởi tạo)	Người học có khả năng gọi một hàm khởi tạo (constructor/initializer) để tạo ra một đối tượng mới, có thể truyền các giá trị ban đầu cho các thuộc tính của nó.	CONCEPTUAL_IMPL	ULO-OBJECT-INSTANTIATION	OBJECT_INSTANTIATION
CIO-INSTANTIATION-CUSTOM-INIT	Define a Custom Initializer (Định nghĩa Hàm khởi tạo Tùy chỉnh)	Người học có khả năng viết một hàm khởi tạo tùy chỉnh để kiểm soát quá trình tạo đối tượng, gán các giá trị mặc định hoặc thực hiện các thiết lập ban đầu.	CONCEPTUAL_IMPL	ULO-OBJECT-INSTANTIATION	OBJECT_INSTANTIATION
CIO-INSTANTIATION-DEFAULT-INIT	Use a Default/Memberwise Initializer (Sử dụng Hàm khởi tạo Mặc định)	Người học có khả năng sử dụng các hàm khởi tạo được cung cấp mặc định (như memberwise initializer cho struct) để tạo các đối tượng.	CONCEPTUAL_IMPL	ULO-OBJECT-INSTANTIATION	OBJECT_INSTANTIATION
CIO-ASYNC-AWAIT-MODEL	Use the Async/Await Pattern (Sử dụng Mẫu Async/Await)	Người học có khả năng cấu trúc code bất đồng bộ bằng cách sử dụng các từ khóa async để định nghĩa một tác vụ có thể tạm dừng và await để chờ kết quả của nó.	CONCEPTUAL_IMPL	ULO-NON-BLOCKING	ASYNCHRONOUS_PROG
CIO-ASYNC-ERROR-HANDLING	Handle Errors in Asynchronous Code (Xử lý Lỗi trong Code Bất đồng bộ)	Người học có khả năng sử dụng các cơ chế xử lý lỗi (như throws và try/catch) để quản lý các lỗi có thể xảy ra trong các tác vụ bất đồng bộ.	CONCEPTUAL_IMPL	ULO-NON-BLOCKING	ASYNCHRONOUS_PROG, EXCEPTION_HANDLING
CIO-DNS-LOOKUP-PROCESS	Describe the DNS Lookup Process (Mô tả Quy trình Tra cứu DNS)	Người học có khả năng mô tả các bước cơ bản trong một quy trình tra cứu DNS, từ client đến các máy chủ DNS khác nhau.	CONCEPTUAL_IMPL	ULO-NETWORK-RESOLUTION	DNS_LOOKUP
CIO-SWITCH-DEFAULT	Use a default case in a switch statement (Sử dụng trường hợp mặc định trong switch)	Người học có khả năng cung cấp một trường hợp `default` để xử lý tất cả các giá trị không khớp với bất kỳ trường hợp cụ thể nào khác.	CONCEPTUAL_IMPL	ULO-MULTIWAY-BRANCHING	SWITCH_CASE
CIO-SWITCH-LITERAL	Use switch for literal value matching (Sử dụng switch để khớp giá trị cụ thể)	Người học có khả năng sử dụng câu lệnh switch để so khớp giá trị của một biến với các trường hợp (case) giá trị cụ thể.	CONCEPTUAL_IMPL	ULO-MULTIWAY-BRANCHING	SWITCH_CASE
CIO-SWITCH-RANGE	Use switch for range matching (Sử dụng switch để khớp khoảng giá trị)	Người học có khả năng sử dụng câu lệnh switch để kiểm tra xem một giá trị có nằm trong một khoảng số nhất định hay không.	CONCEPTUAL_IMPL	ULO-MULTIWAY-BRANCHING	SWITCH_CASE
CIO-2FA-EXPLANATION	Explain Two-Factor Authentication (2FA) (Giải thích Xác thực Hai yếu tố)	Người học có khả năng mô tả 2FA là một dạng của MFA, thường kết hợp "thứ bạn biết" (mật khẩu) với "thứ bạn có" (điện thoại) hoặc "thứ bạn là" (sinh trắc học).	CONCEPTUAL_IMPL	ULO-MULTIFACTOR-AUTH	TWO_FACTOR_AUTH
CIO-MEDIA-PICKER-HANDLE-RESULT	Handle the result of a media selection (Xử lý kết quả của việc chọn media)	Người học có khả năng nhận lại đối tượng đại diện cho media đã được chọn và xử lý nó để lấy dữ liệu (ví dụ: dữ liệu ảnh).	CONCEPTUAL_IMPL	ULO-MEDIA-PICKER-API	MEDIA_PICKER_API
CIO-MEDIA-PICKER-PRESENT	Present a system media picker (Trình bày bộ chọn media của hệ thống)	Người học có khả năng hiển thị giao diện chọn media gốc của hệ điều hành.	CONCEPTUAL_IMPL	ULO-MEDIA-PICKER-API	MEDIA_PICKER_API
CIO-MAP-DISPLAY	Display an Interactive Map (Hiển thị Bản đồ Tương tác)	Người học có khả năng hiển thị một bản đồ có thể cuộn và phóng to/thu nhỏ.	CONCEPTUAL_IMPL	ULO-MAP-INTEGRATION	MAP_INTEGRATION
CIO-MAP-REGION-CONTROL	Control the Map's Visible Region (Điều khiển Vùng Hiển thị của Bản đồ)	Người học có khả năng xác định và cập nhật vùng địa lý (tâm và mức độ phóng to) mà bản đồ đang hiển thị.	CONCEPTUAL_IMPL	ULO-MAP-INTEGRATION	MAP_INTEGRATION
CIO-MAP-CUSTOM-ANNOTATIONS	Display Custom Map Annotations (Hiển thị Chú thích Tùy chỉnh)	Người học có khả năng sử dụng một View tùy chỉnh (custom view) làm giao diện cho một điểm đánh dấu trên bản đồ.	CONCEPTUAL_IMPL	ULO-MAP-ANNOTATIONS	MAP_ANNOTATIONS
CIO-MAP-DEFAULT-MARKERS	Display Default Map Markers (Hiển thị Điểm đánh dấu Mặc định)	Người học có khả năng hiển thị các điểm đánh dấu tiêu chuẩn của hệ thống (như ghim hoặc bong bóng) trên bản đồ.	CONCEPTUAL_IMPL	ULO-MAP-ANNOTATIONS	MAP_ANNOTATIONS
CIO-COMPARISON-OPS	Use Comparison Operators (Sử dụng Toán tử So sánh)	Người học có khả năng sử dụng các toán tử so sánh (bằng, khác, lớn hơn, nhỏ hơn) để so sánh hai giá trị và tạo ra một kết quả logic (đúng/sai).	CONCEPTUAL_IMPL	ULO-LOGICAL-REASONING	COMPARISON_LOGICAL_OPS
CIO-LOGICAL-OPS	Use Logical Operators (Sử dụng Toán tử Logic)	Người học có khả năng kết hợp nhiều biểu thức logic bằng các toán tử logic (AND, OR, NOT) để tạo thành các điều kiện phức tạp hơn.	CONCEPTUAL_IMPL	ULO-LOGICAL-REASONING	COMPARISON_LOGICAL_OPS
CIO-DEBUG-LOGIC-ERRORS	Debug Logical Errors (Gỡ lỗi Logic)	Người học có khả năng sử dụng các công cụ gỡ lỗi như breakpoints và logging để theo dõi luồng thực thi và giá trị của các biến nhằm xác định tại sao chương trình lại cho ra kết quả không mong muốn.	CONCEPTUAL_IMPL	ULO-LOGIC-ERRORS	LOGIC_ERRORS
CIO-NOTIFICATION-PERMISSION	Request Notification Permissions (Yêu cầu Quyền Gửi thông báo)	Người học có khả năng triển khai mã để yêu cầu sự cho phép của người dùng trước khi ứng dụng có thể gửi thông báo.	CONCEPTUAL_IMPL	ULO-LOCAL-NOTIFICATIONS	LOCAL_NOTIFICATION_API
CIO-NOTIFICATION-SCHEDULE-TIME	Schedule a Time-Based Notification (Lập lịch Thông báo Dựa trên Thời gian)	Người học có khả năng tạo và lập lịch một thông báo sẽ được kích hoạt sau một khoảng thời gian hoặc tại một thời điểm lịch cụ thể.	CONCEPTUAL_IMPL	ULO-LOCAL-NOTIFICATIONS	LOCAL_NOTIFICATION_API
CIO-ANIMATION-STATE-CHANGES	Animate between discrete states (Tạo hoạt hình giữa các trạng thái rời rạc)	Người học có khả năng tạo hiệu ứng chuyển động mượt mà khi một thành phần giao diện chuyển từ trạng thái A sang trạng thái B do sự thay đổi của một biến trạng thái.	CONCEPTUAL_IMPL	ULO-KEYFRAME-ANIMATION	KEYFRAME_ANIMATION
CIO-AGILE-FEEDBACK-LOOP	Participate in a Feedback Loop (Tham gia Vòng lặp Phản hồi)	Người học có khả năng trình bày một phiên bản đang phát triển của sản phẩm để thu thập phản hồi và sử dụng phản hồi đó để định hướng cho các chu kỳ phát triển tiếp theo.	CONCEPTUAL_IMPL	ULO-ITERATIVE-DEV	AGILE_PRINCIPLES, USABILITY_TESTING
CIO-AGILE-MVP	Define a Minimum Viable Product (MVP) (Xác định Sản phẩm Khả dụng Tối thiểu)	Người học có khả năng xác định tập hợp các tính năng cốt lõi, tối thiểu cần thiết để một sản phẩm có thể hoạt động và mang lại giá trị ban đầu.	CONCEPTUAL_IMPL	ULO-ITERATIVE-DEV	AGILE_PRINCIPLES
CIO-INHERITANCE-DEFINE-SUBCLASS	Define a Subclass (Định nghĩa Lớp con)	Người học có khả năng định nghĩa một lớp mới kế thừa từ một lớp hiện có để tái sử dụng và bổ sung chức năng.	CONCEPTUAL_IMPL	ULO-INHERITANCE	INHERITANCE_SYNTAX
CIO-ITERATION-REPEAT-WHILE	Use a repeat-while loop for post-condition iteration (Sử dụng vòng lặp repeat-while để lặp với điều kiện sau)	Người học có khả năng viết một vòng lặp luôn thực thi ít nhất một lần, sau đó mới kiểm tra điều kiện để quyết định có lặp tiếp hay không.	CONCEPTUAL_IMPL	ULO-INDEFINITE-ITERATION	WHILE_LOOP
CIO-ITERATION-WHILE	Use a while loop for pre-condition iteration (Sử dụng vòng lặp while để lặp với điều kiện trước)	Người học có khả năng viết một vòng lặp kiểm tra điều kiện trước khi thực thi, và chỉ chạy khi điều kiện là đúng.	CONCEPTUAL_IMPL	ULO-INDEFINITE-ITERATION	WHILE_LOOP
CIO-ATTACH-ANIMATION-MODIFIER	Attach an Animation Modifier to a UI Element (Gắn Modifier Hiệu ứng vào Thành phần UI)	Người học có khả năng áp dụng một modifier hiệu ứng vào một View, chỉ định loại hiệu ứng và giá trị trạng thái cần theo dõi để kích hoạt nó.	CONCEPTUAL_IMPL	ULO-IMPLICIT-ANIMATION	IMPLICIT_ANIMATION
CIO-HTTP-GET-POST	Differentiate between GET and POST (Phân biệt GET và POST)	Người học có khả năng giải thích sự khác biệt cơ bản: GET được dùng để yêu cầu dữ liệu và POST được dùng để gửi dữ liệu mới lên máy chủ.	CONCEPTUAL_IMPL	ULO-HTTP-METHODS	HTTP_METHODS
CIO-GESTURE-STATE-UPDATE	Update UI based on Gesture State (Cập nhật UI dựa trên Trạng thái Cử chỉ)	Người học có khả năng cập nhật vị trí hoặc trạng thái của một thành phần giao diện dựa trên dữ liệu dịch chuyển nhận được từ cử chỉ.	CONCEPTUAL_IMPL	ULO-GESTURE-MANIPULATION	DRAG_GESTURE
CIO-GESTURE-TRACKING	Track Gesture Translation (Theo dõi Sự dịch chuyển của Cử chỉ)	Người học có khả năng lấy dữ liệu về khoảng cách và hướng di chuyển từ một cử chỉ kéo (drag) đang diễn ra.	CONCEPTUAL_IMPL	ULO-GESTURE-MANIPULATION	DRAG_GESTURE
CIO-GESTURE-LONGPRESS	Handle a Long Press Gesture (Xử lý Cử chỉ Nhấn giữ)	Người học có khả năng phát hiện khi người dùng nhấn và giữ một thành phần giao diện trong một khoảng thời gian tối thiểu.	CONCEPTUAL_IMPL	ULO-GESTURE-DISCRETE	LONGPRESS_GESTURE
CIO-GESTURE-LONGPRESS-STATEFUL	Handle Long Press Gesture States (Xử lý các Trạng thái của Cử chỉ Nhấn giữ)	Người học có khả năng phản hồi lại các trạng thái khác nhau của cử chỉ nhấn giữ, bao gồm khi đang nhấn (pressing) và khi đã hoàn thành (ended).	CONCEPTUAL_IMPL	ULO-GESTURE-DISCRETE	LONGPRESS_GESTURE
CIO-FUNC-CAPTURE-RETURN	Capture and use a return value (Lấy và sử dụng giá trị trả về)	Người học có khả năng gọi một hàm trả về giá trị và gán kết quả đó vào một biến hoặc hằng số để sử dụng sau này.	CONCEPTUAL_IMPL	ULO-FUNCTION-OUTPUT	RETURN_VALUES
CIO-FUNC-RETURN-VALUE	Define a function that returns a value (Định nghĩa hàm trả về giá trị)	Người học có khả năng định nghĩa một hàm chỉ định kiểu dữ liệu trả về và sử dụng câu lệnh `return` để cung cấp một giá trị đầu ra.	CONCEPTUAL_IMPL	ULO-FUNCTION-OUTPUT	RETURN_VALUES
CIO-FILE-IO	Perform File I/O Operations (Thực hiện Thao tác I/O trên Tệp)	Người học có khả năng thực hiện các thao tác cơ bản như ghi dữ liệu vào một tệp và đọc dữ liệu từ một tệp.	CONCEPTUAL_IMPL	ULO-FILE-SYSTEMS	OS_FILE_SYSTEMS
